price_bought,selling_price,delivery_time,buyers_offer,final_price,final_delivery_time
52.27,67.55,9.32,46.05,37.4,7.71
194.75,240.2,8.73,207.8,205.94,8.81
87.63,112.14,12.98,92.88,79.55,13.33
151.4,201.1,10.09,175.7,172.71,11.01
155.99,198.77,6.84,176.64,166.2,5.88
141.5,179.13,12.35,166.32,159.84,13.72
96.94,135.04,4.17,111.24,104.64,5.99
90.66,124.6,8.53,104.04,92.33,8.53
139.65,200.16,13.41,115.28,107.29,14.45
179.91,215.89,9.5,204.81,193.65,9.6
192.01,258.03,11.8,200.26,192.19,10.08
65.89,87.9,9.84,62.74,53.43,9.15
73.22,91.38,12.07,60.23,48.58,10.42
191.71,248.15,13.33,205.34,195.83,15.29
160.48,196.67,5.28,149.45,139.83,4.19
182.45,211.05,4.04,180.1,168.05,4.58
80.39,95.31,7.81,86.24,71.95,6.95
138.14,157.78,10.42,160.89,154.62,11.04
155.17,213.09,4.73,175.37,166.29,3.57
152.02,207.4,2.05,149.01,146.8,3.19
111.22,164.64,6.12,106.23,100.21,4.56
52.31,72.81,13.63,46.86,40.1,15.21
137.44,154.04,10.34,130.43,117.73,11.7
87.97,127.87,6.82,74.28,66.09,7.53
117.54,169.85,4.31,139.69,128.45,2.58
193.64,247.34,6.27,199.36,198.1,5.11
109.86,146.58,4.04,93.5,86.0,5.48
175.97,262.27,3.28,165.61,151.99,1.76
78.28,102.78,12.88,79.75,75.61,11.5
150.87,220.59,13.97,152.85,151.41,14.15
196.55,222.73,3.97,160.03,152.96,3.07
65.28,76.8,2.65,77.06,66.19,1.54
51.25,65.41,5.96,46.64,39.28,6.26
115.04,153.45,7.54,92.77,85.33,7.03
63.89,91.14,4.46,53.07,42.69,3.02
162.26,242.62,5.62,167.46,162.9,5.76
187.18,235.01,4.41,160.06,148.54,3.96
115.1,128.8,11.29,94.0,90.86,12.23
88.81,126.15,10.55,84.53,77.99,8.96
115.16,154.52,9.62,120.82,110.63,10.1
158.52,186.96,6.65,133.91,121.31,6.39
51.36,66.66,12.91,47.52,35.44,12.53
138.42,193.36,13.63,133.86,122.76,12.56
141.99,199.95,4.08,122.65,116.62,2.21
145.65,189.33,4.68,146.01,143.29,6.07
86.3,105.47,8.31,71.98,67.95,7.61
157.11,234.01,3.1,128.61,115.5,3.82
63.71,86.98,7.24,64.21,51.21,9.03
79.89,100.93,8.98,71.83,57.51,9.24
181.62,220.16,8.26,152.23,150.16,7.85
160.81,223.92,5.97,155.91,147.4,5.04
52.06,62.31,8.51,60.71,50.63,10.25
87.26,101.98,13.51,95.08,84.13,14.23
82.16,107.79,4.47,92.53,82.52,5.13
90.62,110.19,9.86,104.1,92.32,9.56
87.13,117.77,2.52,103.61,97.57,3.9
59.38,68.12,2.8,65.63,62.12,3.65
118.84,161.86,8.62,123.99,120.13,7.75
159.91,194.02,3.26,151.3,150.13,3.66
141.01,155.12,2.27,123.05,117.15,1.99
150.93,173.69,4.06,162.2,159.92,2.08
62.17,91.61,8.78,74.48,68.98,10.01
192.72,278.86,10.44,190.21,180.41,8.93
175.77,209.78,4.43,191.5,177.98,4.47
170.76,241.01,10.02,170.43,157.67,9.36
173.45,233.01,4.19,168.73,164.19,3.56
189.91,282.65,9.36,183.09,180.22,9.27
131.64,164.47,6.94,131.88,128.18,8.93
80.04,109.86,9.85,75.78,61.19,9.48
142.52,160.39,13.94,156.7,148.01,12.67
161.43,203.16,13.25,185.6,182.05,13.71
160.69,238.71,2.05,185.3,172.53,1.0
128.22,168.68,12.63,114.25,107.72,11.05
60.27,73.24,2.8,69.81,56.22,1.0
105.67,121.32,13.44,98.97,94.32,11.53
188.11,259.86,5.38,173.77,167.26,5.11
137.67,186.94,6.58,150.15,142.08,6.29
130.75,163.38,3.1,120.54,107.04,1.84
90.33,133.72,3.35,74.18,61.01,4.48
105.27,116.73,10.72,99.95,90.9,9.24
184.3,225.12,13.33,200.63,196.52,14.99
149.97,220.22,9.33,139.59,132.94,9.68
168.11,206.5,10.59,176.82,162.16,8.7
118.15,141.89,11.14,125.72,116.21,13.0
144.54,189.88,5.15,158.05,146.12,4.39
87.26,124.74,2.54,101.12,93.82,2.34
155.82,177.83,2.02,151.62,143.17,1.16
114.14,168.61,6.21,98.91,91.91,7.12
116.38,165.03,4.9,107.95,97.11,4.84
147.4,172.82,2.75,143.4,130.48,1.28
190.44,263.72,4.15,206.74,198.63,2.57
59.6,74.74,3.49,47.99,40.26,4.4
173.71,219.04,12.98,160.91,155.15,11.93
93.86,132.65,3.68,104.36,100.88,2.23
116.59,173.15,8.45,124.56,110.41,8.45
53.29,61.32,9.12,58.23,52.8,10.33
95.16,120.68,8.52,107.03,94.82,7.64
125.39,162.06,3.19,139.6,128.59,2.29
58.43,73.06,5.83,62.68,50.61,7.16
123.66,154.0,2.62,120.68,106.56,1.21
189.07,211.93,6.75,225.64,215.91,7.21
65.81,90.44,4.26,67.63,54.06,6.08
164.67,209.86,8.74,145.09,141.74,10.1
111.45,131.28,10.31,102.21,92.44,8.56
148.28,211.5,8.39,159.76,147.94,7.67
89.04,126.52,7.21,104.16,99.36,5.78
73.92,95.7,6.65,64.42,53.05,8.44
74.07,90.32,12.1,61.7,49.8,14.04
60.57,82.09,4.63,69.82,57.18,3.57
77.85,94.6,10.81,90.78,85.4,11.49
149.63,178.72,11.09,136.25,125.71,12.46
182.25,253.73,7.03,173.31,168.05,5.97
172.12,192.11,5.57,183.15,171.8,4.32
152.77,173.84,7.65,142.38,134.9,5.69
66.56,73.4,3.12,76.61,67.24,2.77
93.38,108.43,2.55,78.72,71.9,4.15
96.47,108.78,3.34,78.64,75.37,4.95
87.49,131.09,4.25,77.29,73.8,2.76
127.25,154.68,8.05,116.36,114.28,6.87
130.33,151.15,12.19,110.15,100.5,11.82
103.53,123.87,4.83,85.55,72.67,5.95
103.07,151.97,13.22,113.61,112.31,13.67
174.28,227.97,13.46,150.88,148.95,13.51
168.39,209.81,13.51,196.27,188.87,13.87
96.17,139.38,12.05,91.09,79.76,10.44
187.07,235.33,6.37,199.83,196.63,6.28
192.92,238.07,2.87,171.73,166.93,4.84
99.01,117.12,8.83,88.73,84.48,7.18
103.16,129.07,8.7,106.25,99.66,8.78
125.85,154.37,12.2,128.9,124.75,11.38
191.17,262.08,13.95,211.72,205.78,14.11
181.45,220.61,8.1,200.16,188.96,8.39
65.39,87.02,6.14,69.85,60.3,6.45
108.91,122.67,4.23,106.69,104.56,5.64
133.01,156.48,2.06,153.79,143.86,1.62
125.47,158.46,8.11,131.62,123.94,8.17
79.08,116.62,8.67,94.59,80.5,6.71
178.82,223.69,11.9,201.67,196.62,13.06
151.54,206.95,8.05,123.92,112.75,7.09
175.69,211.18,13.0,163.08,151.85,14.26
178.81,205.78,9.54,183.96,179.85,8.6
162.25,182.28,12.08,176.63,162.98,10.13
115.88,141.63,3.78,118.21,110.34,2.4
141.58,164.67,12.26,157.79,147.28,14.21
74.05,86.61,10.1,67.62,64.57,9.38
151.05,212.12,4.04,131.95,127.34,2.48
76.89,85.06,4.28,63.17,53.96,2.75
154.09,203.88,13.12,158.61,153.14,12.36
84.44,105.7,2.39,90.81,82.81,0.54
67.63,88.1,7.55,62.93,56.69,7.6
74.79,99.11,5.76,78.19,68.22,4.62
50.3,61.63,9.98,41.29,33.47,10.06
157.81,192.22,12.08,132.52,131.45,10.64
159.86,222.74,6.32,172.76,162.67,6.04
127.24,184.31,7.12,120.53,113.62,7.51
74.2,87.34,13.78,79.29,73.51,12.03
62.53,71.23,11.41,70.83,68.51,11.0
52.87,77.14,12.77,60.33,56.24,11.98
74.86,92.83,7.27,65.05,60.91,6.23
183.63,242.49,4.81,182.62,168.53,5.23
86.23,107.26,6.94,94.3,87.24,7.3
103.14,118.64,10.59,114.44,112.86,11.12
65.8,87.89,3.31,73.29,70.35,1.95
83.35,109.2,5.25,74.29,72.18,4.39
127.88,151.06,2.56,112.16,102.91,1.4
141.16,180.79,7.19,146.25,142.63,7.35
86.8,123.15,11.93,95.17,87.19,11.77
58.66,78.38,2.3,54.42,48.24,1.62
108.65,123.73,10.1,91.47,79.22,11.25
85.13,112.3,13.19,92.51,87.02,11.57
82.93,114.54,4.84,76.29,68.87,6.74
193.98,274.88,10.32,168.09,156.99,8.79
142.45,192.54,13.7,122.37,115.31,14.79
133.53,155.04,13.55,123.65,111.54,13.02
112.37,155.52,4.82,116.53,106.27,6.28
114.34,156.76,3.2,107.87,101.12,1.5
131.14,145.53,3.78,105.99,97.94,3.28
154.46,195.35,10.42,129.56,115.02,9.77
155.32,191.54,10.71,142.31,132.04,12.68
75.75,103.61,10.09,80.59,66.92,12.03
125.02,148.33,6.03,104.94,101.44,4.79
111.79,149.4,4.04,114.51,106.74,4.56
180.58,264.6,8.97,153.12,139.4,9.11
144.71,205.37,7.8,128.02,122.5,6.42
129.88,190.73,10.75,112.85,98.3,9.42
67.31,100.39,7.3,55.66,53.3,9.25
140.85,155.53,6.06,150.5,136.86,5.87
67.58,91.17,5.52,66.59,59.36,4.02
100.58,127.25,4.54,113.9,111.87,3.4
71.43,103.14,5.19,59.97,46.65,4.26
153.81,184.68,3.14,131.95,127.43,3.18
80.94,120.79,6.16,74.67,73.36,5.5
108.78,146.36,2.44,120.35,117.45,2.26
184.35,261.3,4.24,170.03,159.8,2.9
80.65,91.47,10.96,77.69,63.0,10.27
126.17,148.05,5.91,116.16,113.6,4.19
112.89,158.43,10.02,93.94,86.47,11.58
52.72,58.45,10.6,61.99,58.46,9.4
168.91,241.0,8.97,172.19,160.76,10.0
60.36,66.73,13.5,67.31,64.65,12.9
121.14,165.09,2.26,128.81,124.45,2.15
134.1,167.1,10.86,134.87,131.12,10.03
144.26,193.98,13.51,120.59,111.85,14.29
153.29,211.3,12.35,162.05,148.82,13.73
87.99,108.84,4.01,75.86,67.71,3.16
51.5,58.87,5.92,49.73,47.92,4.89
158.52,178.78,4.07,166.7,157.82,4.8
130.35,174.09,9.22,145.06,132.9,8.0
175.42,229.49,10.55,188.4,185.55,11.11
173.21,241.95,5.8,185.09,183.07,4.18
176.5,230.14,8.47,151.72,148.09,8.95
122.76,155.79,10.29,115.21,103.76,10.34
100.04,125.98,7.06,81.75,72.47,5.51
168.73,187.39,12.25,183.55,174.98,12.84
117.69,145.26,11.26,139.0,134.51,11.04
77.52,115.53,2.78,70.2,64.55,1.64
178.25,258.35,9.45,148.85,134.33,8.87
182.38,224.65,4.82,180.6,176.23,4.79
119.95,160.14,8.69,137.06,123.44,7.06
61.35,88.28,13.48,62.63,53.5,15.31
108.17,138.09,12.55,88.56,85.84,13.21
170.53,188.81,6.85,202.88,195.34,5.26
185.27,209.31,5.5,209.62,195.34,6.79
80.52,105.01,4.81,68.66,61.8,4.1
60.05,89.34,8.39,70.18,57.09,8.78
181.6,250.12,3.37,178.02,173.43,2.48
108.41,122.33,8.59,102.86,93.86,9.52
131.26,154.33,2.02,129.22,116.41,2.91
195.21,274.96,5.89,221.33,207.44,6.09
59.98,86.17,4.64,63.81,56.01,3.6
147.25,198.35,13.65,121.29,111.33,12.67
61.12,82.98,10.73,72.3,71.26,10.26
106.32,118.16,6.2,91.34,86.8,4.78
170.57,244.16,3.11,187.33,182.43,2.46
115.02,162.79,8.2,121.28,118.98,8.94
199.58,240.21,4.56,174.63,169.72,5.88
133.86,185.19,8.44,116.23,110.73,7.77
98.17,116.43,12.02,112.72,98.15,10.96
83.02,92.66,9.39,80.35,69.99,10.72
102.58,121.09,9.61,108.92,101.96,11.17
105.88,124.03,8.49,106.05,91.22,8.13
60.31,74.49,13.13,65.79,62.65,11.23
105.44,133.63,13.18,104.56,96.9,13.96
119.64,155.94,8.15,109.46,99.4,9.29
158.41,204.46,5.67,149.75,147.98,3.74
148.51,179.44,7.52,169.84,158.8,7.9
156.31,173.77,4.24,154.32,151.92,4.59
51.25,68.79,9.64,45.38,42.42,9.15
82.65,104.0,8.0,97.02,93.78,9.0
149.25,182.01,3.24,166.96,152.96,2.95
122.6,177.37,4.37,100.81,90.24,5.08
50.8,71.05,7.76,60.93,50.76,7.82
170.67,246.3,12.65,183.98,175.2,11.64
165.92,215.36,8.8,143.37,138.27,9.22
132.26,152.42,10.18,118.36,108.67,11.13
59.97,82.67,6.07,64.59,57.84,7.96
164.98,195.07,8.86,183.44,180.4,8.38
137.56,175.59,7.37,123.2,112.54,5.63
167.29,188.37,9.91,151.03,148.22,11.86
162.76,232.77,2.61,150.2,146.54,3.1
170.45,196.08,7.92,177.13,164.69,9.71
127.7,186.6,5.55,110.94,100.7,3.97
71.05,102.71,5.91,59.8,49.97,5.28
150.67,193.74,13.53,161.45,154.6,12.07
143.07,199.98,4.19,159.04,152.5,5.53
161.34,217.45,5.73,161.4,150.73,7.26
75.48,107.28,8.12,71.37,60.01,8.12
79.25,100.86,12.36,77.09,68.95,11.1
183.56,259.62,7.0,175.37,160.8,5.51
162.5,208.81,10.93,192.4,178.02,11.28
186.23,274.95,12.28,206.21,199.43,12.3
163.81,212.06,5.72,144.68,132.19,6.5
139.57,179.36,6.71,133.11,124.5,5.93
148.12,209.45,6.28,150.73,142.56,5.89
183.37,261.97,11.99,191.66,189.89,10.08
136.82,180.85,2.53,135.08,126.04,2.97
144.86,169.76,5.7,162.83,149.22,5.39
73.47,94.57,10.15,81.34,69.41,11.83
121.09,180.09,8.79,121.34,109.33,9.35
157.46,220.63,7.24,179.78,176.54,6.83
90.64,129.12,8.48,99.75,93.73,7.53
80.34,89.43,4.37,89.29,85.03,5.99
97.07,124.95,7.17,114.8,109.37,5.23
86.23,117.15,8.02,78.17,69.06,7.33
82.24,117.76,12.81,74.59,68.49,14.59
113.73,127.34,5.13,131.42,122.57,5.75
186.18,268.27,12.41,206.45,199.31,12.54
126.06,166.32,9.73,147.57,142.55,8.55
78.19,92.18,2.24,64.52,62.19,3.58
61.55,75.51,10.7,64.69,51.21,9.51
154.42,187.28,2.43,132.47,131.31,1.42
107.42,140.97,13.97,107.59,106.56,12.74
173.27,194.18,12.47,149.41,136.84,11.1
148.93,173.26,5.57,126.77,111.82,7.38
169.44,241.46,5.09,136.37,125.19,5.5
90.79,104.69,6.58,95.52,94.31,7.13
153.85,183.6,6.27,145.18,141.0,8.09
89.61,114.82,6.47,75.46,60.85,5.39
190.86,249.43,5.82,177.33,165.01,3.84
145.46,204.43,9.45,126.19,117.26,9.85
98.68,126.2,3.97,116.11,111.79,4.0
90.43,128.04,12.15,83.92,82.72,12.06
78.64,105.95,11.75,73.42,72.12,10.0
154.2,176.59,7.72,175.16,165.59,7.54
82.81,96.27,12.23,87.7,86.4,11.38
139.3,177.58,4.97,151.01,136.1,4.06
89.7,112.9,2.21,94.57,91.01,1.1
149.3,208.63,9.43,175.94,164.99,8.76
172.24,229.48,7.49,152.05,148.88,6.91
166.7,209.26,8.81,199.31,190.75,8.04
164.13,191.75,12.79,185.86,183.73,14.71
78.16,93.07,13.64,80.94,69.21,15.37
63.26,84.15,9.61,67.37,58.18,9.91
154.84,196.55,11.17,164.06,161.85,13.09
105.25,137.46,3.01,86.66,73.78,4.97
114.85,134.18,3.93,101.9,93.24,3.35
54.67,74.64,10.8,64.76,50.86,10.58
88.94,128.16,7.18,90.16,76.33,9.01
55.05,66.24,7.35,52.37,38.49,7.79
181.88,235.82,5.7,200.94,198.85,4.56
86.51,128.92,9.29,87.36,84.66,10.05
133.6,164.77,4.22,107.58,92.76,3.04
55.85,74.72,9.52,61.12,53.3,8.88
150.03,170.44,4.09,163.96,159.63,3.0
98.45,132.17,2.77,85.27,73.49,1.75
184.69,209.78,5.96,218.42,213.72,3.98
183.22,271.84,4.77,162.98,151.8,6.3
98.79,136.95,12.67,97.12,84.4,11.85
185.14,262.03,2.66,156.61,144.63,1.0
199.42,275.53,4.12,207.66,202.83,2.47
173.81,232.19,8.58,165.15,158.53,8.81
176.73,226.21,7.77,166.35,159.57,9.74
87.35,126.08,2.55,98.78,90.9,1.13
136.51,202.4,2.09,109.73,106.38,0.49
60.09,78.09,13.86,67.25,59.92,13.61
64.24,94.6,9.91,66.07,57.92,10.16
199.83,266.45,6.38,238.69,230.25,5.56
99.0,130.21,7.65,102.54,90.06,6.86
162.23,207.94,5.2,133.38,125.13,4.9
171.0,202.41,6.14,140.26,136.03,5.4
178.7,196.84,9.79,206.09,195.81,11.45
199.64,238.89,12.59,226.89,214.73,10.76
86.22,112.43,4.21,80.91,75.44,3.15
56.05,70.18,12.08,58.7,48.66,13.32
111.68,142.88,3.46,111.21,108.16,4.79
69.51,103.73,4.58,82.5,76.71,3.03
53.36,66.18,2.45,62.97,49.24,4.34
104.06,133.29,3.69,124.2,110.45,4.46
167.56,193.27,13.01,192.12,183.07,12.1
134.93,151.01,7.51,157.03,146.2,7.34
96.92,136.67,2.93,85.96,73.0,2.12
148.15,196.79,13.52,167.77,153.35,12.12
84.8,119.09,12.55,91.89,84.03,11.71
52.16,60.5,11.06,61.81,52.95,11.38
164.65,218.78,13.2,169.35,162.53,14.51
143.56,172.48,4.64,119.74,117.73,4.1
164.35,195.77,12.04,170.75,163.83,11.43
55.84,61.68,10.28,60.01,47.94,10.15
175.57,202.28,12.44,155.93,143.66,13.02
142.93,174.9,11.56,136.88,123.38,12.57
134.51,154.25,6.16,139.81,138.09,5.47
143.69,214.73,11.29,136.46,128.08,11.64
179.66,219.81,5.15,170.68,168.17,4.71
138.04,159.04,5.94,117.78,113.97,6.81
137.14,161.78,3.29,161.32,147.72,1.95
198.6,265.15,13.22,218.5,210.55,12.25
163.51,184.05,5.49,130.89,119.27,5.2
116.34,168.11,8.25,128.71,126.8,9.81
156.11,231.76,6.7,171.08,164.25,6.99
108.38,129.92,13.52,87.13,76.69,15.38
84.33,107.95,6.02,79.93,77.07,4.43
139.53,154.72,11.34,145.49,139.92,11.18
189.23,256.65,12.26,185.65,183.75,11.94
189.37,239.66,7.23,210.43,200.31,7.63
101.29,122.36,6.54,98.27,83.67,7.79
129.15,152.75,10.97,111.27,98.69,12.34
81.75,111.31,12.95,97.32,82.68,13.64
199.34,252.47,11.06,178.78,165.94,11.63
197.17,231.05,4.73,214.34,201.36,6.52
147.43,202.81,12.66,126.38,117.3,12.19
170.66,226.3,6.65,158.99,150.73,7.98
157.27,227.01,8.91,153.62,146.93,10.6
138.97,159.4,11.98,121.87,109.41,11.94
58.0,82.03,4.26,56.84,53.29,5.18
118.21,161.88,11.41,102.0,100.22,10.92
151.22,173.3,9.15,154.79,140.52,7.79
151.63,208.93,12.72,161.56,160.51,13.07
105.97,135.28,4.06,87.42,72.75,2.85
191.25,282.67,7.05,219.65,208.44,6.88
75.1,86.87,11.99,65.64,60.05,13.49
125.05,169.71,2.23,111.32,100.55,0.57
153.63,192.47,3.35,163.55,151.1,1.47
154.57,229.19,13.89,152.64,148.2,14.31
147.3,181.47,5.36,147.26,135.47,4.69
91.29,135.56,13.71,77.71,65.45,13.38
73.43,107.25,4.19,82.41,77.92,3.81
145.39,175.65,6.33,152.2,150.61,4.68
139.9,198.85,11.03,119.49,115.63,9.05
76.9,115.22,9.89,73.03,69.22,11.49
155.77,187.09,8.97,175.11,173.2,7.84
118.28,150.77,8.36,121.51,110.35,8.06
150.16,196.43,12.12,126.66,120.34,14.01
175.61,213.88,4.82,166.67,153.29,6.13
75.46,83.47,7.31,67.69,63.16,5.74
52.87,62.81,3.87,53.24,45.9,3.9
166.87,202.37,9.15,189.78,179.84,10.07
141.45,180.7,5.01,137.85,124.56,5.8
154.95,181.05,6.01,150.81,142.47,7.05
175.72,254.68,7.66,204.22,197.99,7.48
170.42,235.52,2.32,175.62,162.48,1.02
194.14,220.17,3.1,199.28,193.93,2.96
130.39,177.34,10.23,117.97,115.86,10.82
123.27,167.83,7.15,128.59,121.36,7.58
110.28,163.49,12.38,113.63,101.64,10.66
73.05,80.45,10.34,70.04,68.61,8.6
135.89,162.96,2.1,162.56,153.36,3.96
91.55,134.68,9.4,105.54,96.21,8.01
188.2,277.19,3.12,206.98,192.99,2.3
137.48,190.85,11.37,139.53,134.52,12.44
138.93,195.37,13.9,136.82,131.91,13.54
103.24,117.34,8.37,90.23,83.06,7.1
57.8,75.46,10.19,53.31,47.31,10.06
54.76,65.31,4.85,60.76,49.45,5.12
113.5,133.08,7.25,111.4,101.42,7.06
62.68,89.27,12.27,72.27,60.64,13.95
141.03,162.75,4.01,121.17,108.68,3.15
182.15,234.51,5.19,182.75,168.83,5.83
182.44,269.17,7.35,193.16,186.13,5.79
148.86,174.81,10.55,149.86,135.07,10.12
81.68,121.81,6.51,94.4,90.38,7.47
179.45,268.76,13.13,214.59,203.59,12.03
182.91,241.86,3.13,154.81,146.33,3.49
79.5,92.86,6.45,67.73,55.29,5.06
160.61,196.98,10.51,136.86,129.19,8.92
92.98,118.06,4.71,99.72,87.74,4.8
170.4,208.52,9.88,161.72,147.7,10.58
199.59,241.95,3.97,218.21,206.96,2.42
54.5,81.15,2.67,52.44,40.58,4.34
184.6,214.39,3.45,194.03,192.09,2.36
143.39,199.8,13.16,158.87,155.0,11.64
196.01,215.64,8.62,199.79,185.15,7.43
119.75,160.28,11.56,121.64,110.94,10.23
177.11,259.71,5.99,147.94,139.08,4.35
59.36,72.13,9.11,57.24,51.1,10.3
100.29,117.76,7.94,102.13,100.51,7.92
60.05,81.71,13.35,59.14,52.97,12.9
196.3,271.89,10.97,227.77,219.79,12.77
172.55,237.29,10.77,200.6,196.64,10.25
177.88,218.39,2.56,200.79,197.36,1.22
190.69,229.0,8.6,181.18,173.06,7.69
62.77,93.04,7.6,68.22,59.02,6.56
107.84,158.45,13.13,103.32,98.96,13.13
60.66,77.82,5.09,54.17,44.94,4.25
81.62,117.41,5.24,76.49,62.89,5.3
84.4,108.12,6.94,69.92,62.3,7.61
120.37,152.84,4.92,112.27,99.26,6.03
90.28,104.97,3.55,88.87,74.88,4.39
65.15,82.77,12.29,77.02,74.72,11.11
75.12,98.79,8.7,69.52,67.18,7.16
72.09,79.95,12.34,83.7,76.03,12.51
195.96,250.37,11.97,174.71,165.47,10.77
163.89,231.51,5.38,143.63,136.67,3.72
195.16,267.77,8.57,196.65,191.08,8.68
115.96,157.02,3.0,123.96,113.99,2.31
91.76,134.31,12.98,75.03,74.0,14.01
169.74,187.94,6.85,150.81,136.25,6.11
98.94,130.88,6.72,97.18,92.94,8.64
94.91,134.29,5.63,88.49,74.65,6.67
84.88,111.74,7.53,92.09,89.57,5.76
69.45,85.4,5.02,69.76,65.43,5.06
88.47,102.14,6.5,76.45,72.16,6.75
103.3,150.3,11.6,119.6,104.65,12.38
151.1,194.66,12.01,138.58,137.52,12.0
59.38,86.18,5.65,64.87,54.92,5.58
81.58,108.85,7.63,90.71,77.53,7.1
171.35,234.7,12.49,203.1,192.69,11.57
72.04,102.42,2.63,72.0,65.92,4.42
101.4,138.27,12.67,106.09,91.68,11.94
179.7,226.28,4.63,167.83,154.32,2.88
73.24,95.61,10.14,78.46,71.38,8.81
62.41,88.7,8.99,61.5,52.47,10.42
122.68,153.28,8.64,119.62,105.08,8.98
95.36,119.7,12.31,108.92,94.17,13.43
134.51,153.11,3.22,110.31,103.01,4.45
170.57,250.03,6.16,196.63,183.77,7.46
70.57,80.2,8.46,80.51,75.28,8.66
137.1,186.36,11.74,137.45,131.25,10.44
125.83,159.21,4.6,125.33,122.03,3.19
71.61,90.39,11.64,67.65,63.72,11.93
143.6,196.99,6.8,171.99,161.79,6.26
91.05,102.59,4.27,76.89,68.73,4.5
123.18,164.74,11.11,127.62,123.38,11.1
62.34,87.83,3.09,66.87,60.23,3.5
118.94,170.23,8.18,139.6,133.38,6.31
95.97,112.11,2.77,106.73,91.9,0.9
173.36,252.92,6.28,183.33,170.38,7.16
58.55,79.77,9.21,49.57,43.14,7.99
112.79,163.86,8.67,107.09,93.3,9.28
118.76,153.69,6.86,101.61,95.81,7.04
158.75,209.05,7.15,182.96,172.61,9.08
136.14,199.81,4.72,149.74,135.2,6.06
150.08,219.11,7.47,165.54,159.08,7.12
166.56,213.07,13.44,176.7,166.18,13.9
179.33,216.95,12.21,179.84,174.69,10.67
97.08,122.06,3.74,83.49,78.76,3.29
130.7,164.05,2.36,121.8,112.76,3.29
176.02,213.82,13.2,150.45,135.74,13.69
198.42,239.58,8.32,216.27,208.92,8.26
183.43,264.95,8.45,158.5,144.37,7.16
105.72,119.25,11.37,114.27,100.47,12.58
79.27,108.69,5.78,85.37,80.82,4.87
123.41,144.28,7.78,121.4,114.77,9.06
161.25,199.59,13.62,137.72,127.71,14.07
123.89,139.32,10.07,114.71,106.46,9.56
122.48,147.95,3.84,113.66,111.32,2.01
175.73,247.32,3.6,189.82,174.91,2.53
104.21,151.52,4.45,88.11,76.57,6.01
178.97,212.72,11.2,202.53,195.4,12.47
111.02,142.71,5.54,122.61,112.96,5.84
99.23,127.83,2.26,86.78,84.56,2.12
118.1,171.18,13.33,128.45,120.52,13.92
164.37,230.96,4.04,175.45,161.41,3.9
68.9,89.93,2.11,75.74,62.19,2.69
79.46,108.73,4.85,69.58,63.85,4.08
192.72,277.31,4.82,166.32,157.88,6.17
76.32,84.25,7.06,68.28,57.52,7.87
135.16,170.46,13.04,127.91,122.15,12.36
136.9,200.27,12.55,152.98,151.07,13.87
123.44,172.34,7.48,135.19,127.12,7.43
146.71,193.24,6.93,171.68,162.26,5.63
84.47,110.82,8.66,69.56,68.48,6.97
132.9,164.68,4.92,106.93,104.6,5.72
105.83,138.44,2.63,114.26,110.35,4.09
149.25,203.3,13.27,136.07,130.2,14.5
71.18,90.21,4.24,66.46,57.88,4.86
135.63,187.94,4.38,138.17,133.06,2.95
77.79,112.37,7.67,65.42,60.55,6.05
91.8,106.66,7.9,97.04,83.87,7.28
82.81,106.04,2.22,77.01,73.98,3.64
77.43,97.8,3.78,81.54,73.6,5.62
173.86,239.05,6.54,197.08,182.74,5.5
92.86,111.42,10.2,80.64,70.89,11.25
189.07,256.4,4.74,221.65,210.61,5.04
195.49,283.65,7.08,197.89,190.85,5.2
135.69,171.95,8.69,158.64,157.36,8.86
71.45,104.63,12.66,63.1,53.05,13.89
106.18,158.98,5.91,110.62,100.78,5.02
169.66,193.83,3.6,163.14,160.59,5.19
105.11,125.42,7.87,116.64,109.17,6.82
63.05,93.33,10.96,65.72,51.91,9.27
133.52,198.05,3.32,133.22,129.35,1.96
176.77,201.35,7.1,205.97,198.51,8.44
169.39,187.34,2.21,161.06,153.61,1.88
76.27,88.81,2.4,67.73,55.38,3.59
150.91,226.13,7.8,157.44,144.9,7.92
83.08,97.36,5.58,87.2,75.57,5.5
82.73,107.63,12.14,80.72,74.6,13.37
181.11,260.68,9.23,180.14,178.13,8.92
87.45,96.91,7.45,103.53,97.63,8.66
89.49,120.07,6.9,97.82,87.3,5.3
50.1,60.66,7.97,42.29,31.46,8.51
180.6,260.96,2.49,159.8,145.29,3.3
168.89,204.93,12.71,201.02,193.67,14.31
144.1,198.09,13.98,157.15,147.3,12.88
162.54,222.63,4.18,189.52,180.98,4.59
72.81,86.54,3.44,67.1,63.99,3.18
118.75,132.28,3.72,130.24,122.78,3.25
102.68,129.76,9.93,111.47,102.84,8.36
64.07,77.88,9.94,58.81,44.49,8.47
122.92,174.99,12.18,125.42,119.29,13.52
188.11,267.14,11.02,197.7,182.98,12.02
56.01,71.85,7.4,55.59,46.99,6.93
93.72,125.83,9.35,105.98,101.59,10.67
81.13,108.85,10.26,91.93,88.25,8.58
85.72,122.66,8.15,97.74,94.76,8.65
186.27,236.56,7.71,208.87,201.53,9.18
120.21,145.48,9.74,119.64,118.33,11.1
119.94,144.66,8.69,114.26,107.03,8.18
164.09,215.69,9.73,185.84,171.0,10.71
73.17,93.64,9.35,72.89,62.51,9.06
123.09,157.07,10.63,110.6,98.97,11.99
